name,ra,dec,z,+/-
NGC 5109,200.218125,57.64475,0.00710800011,2.99999992e-05
NGC 5114,201.0072083,-32.34394444,0.0119449999,6.70000009e-05
NGC 5115,200.7516033,13.95066586,0.0243570004,3.30000003e-05
NGC 5116,200.7317205,26.98073274,0.0096450001,1.70000003e-05
NGC 5117,200.7353209,28.31644256,0.00794399995,9.99999975e-06
NGC 5118,200.8643821,6.392568927,0.0232689995,0.000127000007
NGC 5119,201.0013333,-12.27644444,0.00972000044,9.99999975e-05
NGC 5121,201.1900417,-37.68219444,0.00491299992,2.30000005e-05
NGC 5122,201.06225,-10.65427778,0.00939999986,3.30000003e-05
NGC 5123,200.7938408,43.08625925,0.0275459997,9.30000024e-05
NGC 5124,201.2101297,-30.30751754,0.0132619999,4.99999987e-05
NGC 5125,201.002966,9.710201605,0.0232989993,7.0000001e-06
NGC 5126,201.2233333,-30.33361111,0.0159709994,4.3e-05
NGC 5127,200.9375833,31.56575,0.0162179992,7.30000029e-05
NGC 5128,201.3650633,-43.0191125,0.00182500004,1.70000003e-05
NGC 5129,201.0417,13.97653694,0.022969,6.70000009e-05
NGC 5130,201.1131667,-10.21022222,0.01939,0.000150000007
NGC 5131,200.9872515,30.9880517,0.0221420005,2.99999992e-05
NGC 5132,201.1204167,14.09258333,0.0244169999,9.00000014e-05
NGC 5133,201.2204583,-4.082,0.0204540007,5.99999985e-05
NGC 5134,201.3272917,-21.13416667,0.005864,7e-06
NGC 5135,201.4335833,-29.83366667,0.0136930002,1.99999995e-05
NGC 5136,201.2141899,13.73785107,0.0221890006,9.99999975e-05
NGC 5137,201.218744,14.07719956,0.02403,0.000113000002
NGC 5140,201.5905417,-33.86847222,0.0129389996,7.00000019e-05
NGC 5141,201.2143158,36.37852694,0.0173790008,6.70000009e-05
NGC 5142,201.2546116,36.39950821,0.0187359992,7.9999998e-05
NGC 5143,201.25534,36.43715444,0.0193600003,0.000110000001
NGC 5145,201.308,43.26727778,0.00408599991,3.70000016e-05
NGC 5146,201.6562234,-12.3239753,0.0222820006,0.000107
NGC 5147,201.5822225,2.100855869,0.00362899993,1.29999999e-05
NGC 5148,201.6615833,2.313722222,0.0223949999,0.000151
NGC 5149,201.5381375,35.93441667,0.0188529994,2.30000005e-05
NGC 5150,201.90225,-29.56225,0.0129559999,3.70000016e-05
NGC 5151,201.6701775,16.8738141,0.0272419993,0.000180000003
NGC 5152,201.9630014,-29.61861394,0.0138959996,3.70000016e-05
NGC 5153,201.976375,-29.61802778,0.0144130001,9.69999965e-05
NGC 5154,201.618899,36.01027794,0.0186100006,5.99999985e-05
NGC 5156,202.1837083,-48.91680556,0.00996700022,1.29999999e-05
NGC 5157,201.8202037,32.03070988,0.0244239997,8.70000003e-05
NGC 5158,201.9457161,17.77883286,0.0220550001,2.30000005e-05
NGC 5159,202.067391,2.982663649,0.0209580008,7.30000029e-05
NGC 5161,202.3079583,-33.17383333,0.00796900038,9.99999975e-06
NGC 5162,202.3580504,11.00788919,0.0227990001,3.00000011e-06
NGC 5163,201.7261004,52.75352692,0.0297609996,0.000127000007
NGC 5164,201.7995765,55.48716894,0.0240759999,0.000163999997
NGC 5165,202.1632315,11.38704265,0.0229860004,7.00000019e-05
NGC 5166,202.0626667,32.03238889,0.015501,8.2999999e-05
NGC 5167,202.167625,12.71119444,0.0251509994,0.000127000007
NGC 5169,202.041893,46.67213865,0.00812599994,2.30000005e-05
NGC 5170,202.4532821,-17.96641889,0.00500599993,9.99999997e-07
NGC 5171,202.339843,11.73511504,0.0229429994,8.2999999e-05
NGC 5172,202.3304583,17.05191667,0.0134429997,3.00000011e-06
NGC 5173,202.1053052,46.59164767,0.008086,1.7e-05
NGC 5162,202.3580504,11.00788919,0.0227990001,3.00000011e-06
NGC 5176,202.3539907,11.78147578,0.0236799996,9.00000014e-05
NGC 5177,202.3510845,11.79703472,0.0215700008,9.69999965e-05
NGC 5178,202.3721232,11.62477439,0.0206840001,8.70000003e-05
NGC 5179,202.378687,11.74582563,0.0241299998,7.30000029e-05
NGC 5180,202.3623333,16.82583333,0.0223890003,0.000102999998
NGC 5181,202.425014,13.30410626,0.0252509993,0.000110000001
NGC 5182,202.6712917,-28.15030556,0.0145770004,1.70000003e-05
NGC 5183,202.525625,-1.720583333,0.0143100005,3.30000003e-05
NGC 5184,202.5478888,-1.663136173,0.0133130001,2.7e-05
NGC 5185,202.509375,13.41605556,0.0245900005,1.20000004e-05
NGC 5186,202.5162387,12.17519064,0.0447070003,0.000151999993
NGC 5187,202.4507997,31.130144,0.0239230003,2.99999992e-05
NGC 5188,202.8678333,-34.79441667,0.00808900036,1.99999995e-05
NGC 5190,202.6606101,18.13461114,0.013793,1.70000003e-05
NGC 5191,202.6973469,11.20076246,0.0216949992,7.30000029e-05
NGC 5192,202.7153263,-1.778701471,0.0360849984,8.2999999e-05
NGC 5193,202.9730417,-33.23422222,0.012379,1.10000001e-05
MESSIER 051a,202.4696292,47.19517222,0.001544,9.99999975e-06
MESSIER 051b,202.4982917,47.26613889,0.00155100005,3.30000003e-05
NGC 5196,202.8319263,-1.61504212,0.0216480009,0.000107
NGC 5197,202.8547223,-1.693061477,0.0213879999,9.99999975e-05
NGC 5198,202.5475,46.67077778,0.008402,1.7e-05
NGC 5199,202.6781627,34.83065495,0.0239029992,9.00000014e-05
NGC 5201,202.3175469,53.08196955,0.0293470006,2.99999992e-05
NGC 5202,203.0021195,-1.698769227,0.0216179993,8.2999999e-05
NGC 5203,203.0558333,-8.786222222,0.0224489998,7.00000019e-05
NGC 5204,202.402125,58.41872222,0.000669999979,3.00000011e-06
NGC 5205,202.5149112,62.51157183,0.00589099992,7.0000001e-06
NGC 5206,203.43325,-48.15116667,0.00190499995,3.30000003e-05
NGC 5207,203.058278,13.89238497,0.0255210008,1.99999995e-05
NGC 5208,203.116395,7.316443317,0.0225520004,0.000127000007
NGC 5209,203.17725,7.32725,0.0235130005,0.000117000003
NGC 5210,203.2052019,7.17008557,0.0229029991,3.70000016e-05
NGC 5211,203.2722508,-1.035804255,0.0123849995,2.30000005e-05
NGC 5212,203.2335618,7.287761127,0.0253040008,4.99999987e-05
NGC 5214,203.2029293,41.87182855,0.0269419998,4.99999987e-05
NGC 5216,203.0287175,62.70069601,0.00980400015,8.70000003e-05
NGC 5217,203.5247114,17.85686255,0.026842,0.000146999999
NGC 5218,203.0432458,62.76775278,0.00978299975,7.20000025e-05
NGC 5244,204.67375,-45.85597222,0.00845799968,3.09999996e-05
NGC 5220,203.986125,-33.45380556,0.0139929997,1.99999995e-05
NGC 5221,203.7329167,13.8325,0.0232790001,2.7e-05
NGC 5223,203.605077,34.69043103,0.0240330007,8.70000003e-05
NGC 5224,203.7868965,6.48110641,0.022752,0.000113000002
NGC 5225,203.3340086,51.49033001,0.0154069997,0.000102999998
NGC 5226,203.7650789,13.92216105,0.0244880002,0.000148000006
NGC 5227,203.8523164,1.410595776,0.0174790006,2.99999992e-05
NGC 5228,203.6460833,34.77781111,0.0257040001,9.30000024e-05
NGC 5229,203.5117917,47.91544444,0.00121400005,2.7e-05
NGC 5230,203.8828237,13.67617441,0.0228560008,1.99999995e-05
NGC 5231,203.9510375,2.998925,0.0217589997,0.000110000001
NGC 5232,204.0344154,-8.497721389,0.0230630003,9.69999965e-05
NGC 5233,203.8055919,34.67743599,0.0264720004,6.29999995e-05
NGC 5234,204.37475,-49.83691667,0.0122840004,1.99999995e-05
NGC 5235,204.0058571,6.585353486,0.0219490007,3.30000003e-05
MESSIER 083,204.2539583,-29.86541667,0.00171099999,7.0000001e-06
NGC 5237,204.4127083,-42.84697222,0.00120399997,1.29999999e-05
NGC 5238,203.6771377,51.61367955,0.000783999974,7.0000001e-06
NGC 5239,204.1091799,7.36959304,0.0234910008,2.30000005e-05
NGC 5240,203.9799872,35.58825702,0.00745199993,2.7e-05
NGC 5241,204.166125,-8.401888889,0.0215949994,0.000150000007
NGC 5243,204.0623067,38.34392711,0.0140260002,8.70000003e-05
NGC 5244,204.67375,-45.85597222,0.00845799968,3.09999996e-05
NGC 5245,204.3468098,3.89742564,0.0228439998,0.000190999999
NGC 5246,204.3723579,4.104443993,0.0231240001,9.79999968e-05
NGC 5247,204.5126667,-17.88402778,0.00451999996,9.99999975e-06
NGC 5248,204.383435,8.885177019,0.0038389999,1.99999999e-06
NGC 5249,204.4062335,15.97223402,0.0255880002,0.000157000002
NGC 5250,204.0305375,51.23580781,0.0150939999,0.000102999998
NGC 5251,204.3534484,27.41921201,0.0366550013,9.69999965e-05
NGC 5252,204.5665139,4.542581679,0.0229749996,9.99999975e-06
NGC 5253,204.9831796,-31.64010778,0.00135799998,9.99999975e-06
NGC 5254,204.9079583,-11.49386111,0.00771699985,1.89999992e-05
NGC 5255,204.3254999,57.10894013,0.023209,7.00000019e-05
NGC 5257,204.9704583,0.84,0.0226760004,2.99999992e-05
NGC 5258,204.990375,0.8309444444,0.0225389991,3.00000011e-06
NGC 5260,205.0829167,-23.85808333,0.0216879994,2.30000005e-05
NGC 5261,205.0670209,5.076314256,0.0228189994,0.000117000003
NGC 5262,203.9107562,75.03940633,0.0306250006,7.00000019e-05
NGC 5263,204.9818333,28.40058333,0.0161109995,5.70000011e-05
NGC 5264,205.4028333,-29.91308333,0.00159400003,9.99999975e-06
NGC 5265,205.0379647,36.86109163,0.0191120002,9.10000017e-05
NGC 5266,205.7587917,-48.16941667,0.0100140003,1.99999995e-05
NGC 5267,205.1665148,38.79408191,0.0197240002,0.000146999999
NGC 5270,205.5453333,4.262583333,0.0235200003,0.000277000014
NGC 5271,205.426689,30.1254326,0.0371089987,8.70000003e-05
NGC 5273,205.5347404,35.65421421,0.003619,1.7e-05
NGC 5274,205.5971437,29.84783338,0.0443239994,4.99999987e-05
NGC 5275,205.5981616,29.82487733,0.041836001,5.99999985e-05
NGC 5276,205.5916873,35.62412522,0.018127,9.99999975e-05
NGC 5277,205.6599341,29.95442458,0.0397769995,7.00000019e-05
NGC 5278,205.4150753,55.67065039,0.0251540001,9.69999965e-05
NGC 5279,205.4322917,55.67380556,0.0252839997,0.000110000001
NGC 5280,205.7314029,29.86859954,0.0364149995,9.99999975e-05
NGC 5282,205.8536474,30.06952139,0.0404610001,9.99999975e-05
NGC 5283,205.2739946,67.67231111,0.0104040001,0.000140000004
NGC 5285,206.1074604,2.109905438,0.0722500011,0.000110000001
NGC 5287,206.2189278,29.77091525,0.0618560016,0.000119999997
NGC 5289,206.2862962,41.503392,0.00842600036,1.29999999e-05
NGC 5290,206.3299167,41.71258333,0.00858299993,1.99999995e-05
NGC 5291,206.852,-30.407,0.0146019999,1.89999992e-05
NGC 5292,206.9169583,-30.93952778,0.014897,1.70000003e-05
NGC 5293,206.7194957,16.27285354,0.019297,2.30000005e-05
NGC 5294,206.3255417,55.29083333,0.00654300023,4.99999987e-06
NGC 5295,204.6641242,79.45889965,0.0231330004,9.30000024e-05
NGC 5296,206.5777612,43.85134995,0.00751900021,7.0000001e-06
NGC 5297,206.5986451,43.87234651,0.00803599972,7.0000001e-06
NGC 5298,207.1520417,-30.42852778,0.0145100001,3.30000003e-05
NGC 5300,207.0668333,3.950861111,0.00390599994,1.99999995e-05
NGC 5301,206.6027917,46.10705556,0.00501399999,7.6999997e-05
NGC 5302,207.207,-30.51111111,0.0119620003,4.99999987e-05
NGC 5303,206.9374619,38.30462549,0.00473299995,2.30000005e-05
NGC 5304,207.5061667,-30.57847222,0.0124019999,1.40000002e-05
NGC 5305,206.9822682,37.82633083,0.0188730005,3.30000003e-05
NGC 5306,207.2975175,-7.224401689,0.0240599997,4.3e-05
NGC 5308,206.7517826,60.97316706,0.006665,1.7e-05
NGC 5309,207.5448333,-15.61841667,0.0394669995,0.000150000007
NGC 5311,207.2336792,39.98511111,0.00899999961,0.000132999994
NGC 5312,207.4607253,33.62175156,0.0143670002,8.2999999e-05
NGC 5313,207.43475,39.98477778,0.00846599974,2.7e-05
NGC 5314,206.5475,70.33955556,0.0319619998,0.000426999992
NGC 5364,209.05,5.014472222,0.00413999986,1.29999999e-05
NGC 5319,207.6694167,33.76155556,0.050485,7.6999997e-05
NGC 5320,207.5849121,41.36621767,0.0087360004,7.0000001e-06
NGC 5321,207.6820545,33.63260798,0.0154769998,0.000102999998
NGC 5322,207.3136208,60.19053333,0.005937,1.7e-05
NGC 5323,206.4021667,76.82833333,0.0066010002,0.000250000012
NGC 5324,208.0245417,-6.058305556,0.0101469997,4.99999987e-06
NGC 5325,207.725889,38.27478838,0.0113310004,6.29999995e-05
NGC 5326,207.7112606,39.57486046,0.00840600021,3.30000003e-05
NGC 5327,208.0173887,-2.206611694,0.0145570002,9.99999975e-06
NGC 5328,208.2221379,-28.48940194,0.015811,1.89999992e-05
NGC 5329,208.0420541,2.325120255,0.0237130001,0.000102999998
NGC 5330,208.246625,-28.47066667,0.0158879999,3.30000003e-05
NGC 5332,208.0330031,16.96974253,0.0224159993,0.000102999998
NGC 5333,208.6009167,-48.51252778,0.00918000005,0.000150000007
NGC 5334,208.2269141,-1.114632745,0.00462300004,9.99999975e-06
NGC 5335,208.235657,2.814274175,0.0155109996,9.99999975e-06
NGC 5336,208.0408416,43.24290623,0.00779200019,1.29999999e-05
NGC 5337,208.0959583,39.68725,0.00722200004,5.70000011e-05
NGC 5338,208.3606254,5.207764194,0.002722,2.99999992e-05
NGC 5339,208.501125,-7.930666667,0.00912600011,9.99999975e-06
NGC 5340,207.2496227,72.6538452,0.0359879993,9.30000024e-05
NGC 5341,208.1331667,37.81741667,0.0121719996,1.29999999e-05
NGC 5342,207.8577012,59.86395478,0.007302,1.7e-05
NGC 5343,208.5487917,-7.588138889,0.00880600046,6.29999995e-05
NGC 5345,208.5593821,-1.436484179,0.0239700004,0.000150000007
NGC 5346,208.257881,39.58077964,0.00840200018,2.7e-05
NGC 5347,208.3243077,33.49082824,0.00778899994,6.70000009e-05
NGC 5348,208.5469375,5.227444444,0.00484000007,1.70000003e-05
NGC 5349,208.3046888,37.88314817,0.0191399995,0.000117000003
NGC 5350,208.340125,40.36394444,0.00774199981,7.0000001e-06
NGC 5351,208.3654698,37.91497345,0.012042,3.00000011e-06
NGC 5352,208.410126,36.13404676,0.0265779998,0.000113000002
NGC 5353,208.3612208,40.28303056,0.00775500014,9.99999975e-06
NGC 5354,208.3612625,40.30275833,0.00860300008,4.3e-05
NGC 5355,208.4398384,40.33867689,0.007819,1.7e-05
NGC 5356,208.7435833,5.333722222,0.00458300021,1.70000003e-05
NGC 5357,208.998125,-30.34144444,0.0162380002,1.40000002e-05
NGC 5358,208.5017195,40.27731112,0.008046,1.7e-05
NGC 5360,208.9114583,4.985055556,0.00390599994,2.99999992e-05
NGC 5361,208.6467903,38.44941016,0.0188430008,4.3e-05
NGC 5362,208.7220833,41.31352778,0.00725500006,1.29999999e-05
NGC 5363,209.0300375,5.254772222,0.00379900006,1.70000003e-05
NGC 5364,209.05,5.014472222,0.00413999986,1.29999999e-05
NGC 5365,209.461,-43.93130556,0.00817899965,0.000113000002
NGC 5366,209.1035833,-0.2475555556,0.0297500007,6.70000009e-05
NGC 5368,208.6215052,54.33066328,0.0155309997,6.70000009e-05
NGC 5369,209.15675,-5.469888889,0.010214,0.000150000007
NGC 5370,208.5390381,60.67804419,0.0101969996,9.00000014e-05
NGC 5371,208.9164252,40.46175947,0.00853300001,9.99999975e-06
NGC 5372,208.6916352,58.66686482,0.00572700007,4.3e-05
NGC 5373,209.2810944,5.251889382,0.0396989994,9.10000017e-05
NGC 5374,209.373462,6.09700633,0.0146169998,2.30000005e-05
NGC 5375,209.2333333,29.16436111,0.00795899983,1.29999999e-05
NGC 5376,208.8169386,59.50662345,0.00692099985,3.00000011e-06
NGC 5377,209.0694541,47.23569738,0.00598100014,1.99999995e-05
NGC 5378,209.2125671,37.79724324,0.0101469997,8.2999999e-05
NGC 5379,208.893004,59.7428169,0.005917,1.7e-05
NGC 5380,209.2362016,37.61037592,0.0105839996,7.6999997e-05
NGC 5382,209.5620582,6.25868963,0.0143799996,0.000102999998
NGC 5383,209.2707232,41.84625752,0.00757199991,9.99999975e-06
NGC 5384,209.5535774,6.51818472,0.0170179997,0.000102999998
NGC 5386,209.5930667,6.339101613,0.0143069997,0.000176999994
NGC 5387,209.6032917,6.071277778,0.0173049998,3.30000003e-05
NGC 5389,209.0263561,59.74204401,0.00614400022,7.6999997e-05
NGC 5371,208.9164252,40.46175947,0.00853300001,9.99999975e-06
NGC 5392,209.8532211,-3.209198683,0.0244769994,7.9999998e-05
NGC 5393,210.1335,-28.87458333,0.0200769994,8.70000003e-05
NGC 5394,209.6402167,37.45348611,0.0115010003,7.0000001e-06
NGC 5395,209.6582629,37.42447643,0.0117110005,9.99999975e-06
NGC 5375,209.2333333,29.16436111,0.00795899983,1.29999999e-05
NGC 5397,210.2935833,-33.94583333,0.0138800004,5.70000011e-05
NGC 5398,210.3398333,-33.06377778,0.00406600023,9.99999975e-06
NGC 5399,209.8809167,34.77358333,0.0122250002,4.70000014e-05
NGC 5400,210.1550174,-2.857815799,0.0248070005,4.99999987e-05
NGC 5401,209.9309707,36.23811563,0.0125320004,9.30000024e-05
NGC 5402,209.5689583,59.81455556,0.0100769997,0.000119999997
NGC 5403,209.9621667,38.18252778,0.0091599999,1.70000003e-05
NGC 5405,210.2894593,7.702272866,0.0230889991,0.00013
NGC 5406,210.0838333,38.91541667,0.0173519999,0.00013
NGC 5407,210.2087296,39.15622585,0.0180220008,0.000142999997
NGC 5408,210.837125,-41.37769444,0.00168800005,9.99999975e-06
NGC 5409,210.442012,9.490280981,0.0208780002,1.70000003e-05
NGC 5410,210.2275515,40.98860652,0.0124690002,8.70000003e-05
NGC 5411,210.4968986,8.937695912,0.0194169991,9.30000024e-05
NGC 5412,209.3063696,73.61671639,0.0237959996,0.000167000006
NGC 5413,209.4730621,64.91097966,0.0320940018,0.000120999997
NGC 5414,210.5146939,9.929322991,0.0142059997,1.29999999e-05
NGC 5415,209.237156,70.75439912,0.0294899996,9.30000024e-05
NGC 5416,210.5471522,9.440111607,0.0208139997,1.99999995e-05
NGC 5417,210.5543186,8.037105517,0.0162749998,3.19999999e-05
NGC 5418,210.5732992,7.684167287,0.0152169997,3.30000003e-05
NGC 5419,210.9113842,-33.97825889,0.0137630003,4.99999987e-05
NGC 5420,210.9995833,-14.61686111,0.0162979998,2.7e-05
NGC 5422,210.1751642,55.16447583,0.006131,1.7e-05
NGC 5423,210.7026035,9.34137523,0.0197369996,7.30000029e-05
NGC 5424,210.7320862,9.420679624,0.0198500007,4.99999987e-05
NGC 5425,210.198625,48.44386111,0.00691800006,2.30000005e-05
NGC 5426,210.8535417,-6.069111111,0.0085789999,1.70000003e-05
NGC 5427,210.8585417,-6.030805556,0.00873299967,9.99999975e-06
NGC 5430,210.1905981,59.32829036,0.009877,1.70000003e-05
NGC 5431,210.7797711,9.363046322,0.0198870003,0.000232999999
NGC 5433,210.6503399,32.51045226,0.0145230005,1.70000003e-05
NGC 5434,210.8464375,9.448089197,0.015477,5.8e-05
NGC 5436,210.9212614,9.573504903,0.0225290004,9.00000014e-05
NGC 5437,210.9472628,9.523688809,0.023573,9.30000024e-05
NGC 5438,210.9500132,9.610591626,0.0231660008,8.70000003e-05
NGC 5439,210.4903056,46.31190888,0.00629100017,0.000103999999
NGC 5440,210.7543382,34.75786512,0.0123049999,1.99999995e-05
NGC 5441,210.7999985,34.68459739,0.0131590003,1.70000003e-05
NGC 5442,211.1800954,-9.713663613,0.0286299996,7.30000029e-05
NGC 5443,210.5491745,55.81402653,0.00601400016,2.7e-05
NGC 5444,210.8505251,35.1321012,0.0131689999,3.30000003e-05
NGC 5445,210.8812555,35.02531205,0.0130120004,7.30000029e-05
NGC 5438,210.9500132,9.610591626,0.0231660008,8.70000003e-05
NGC 5448,210.7084583,49.17269444,0.00674800016,3.30000003e-05
NGC 5452,208.60375,78.22055556,0.00689100008,3.70000016e-05
NGC 5454,211.1904474,14.38204845,0.0256210007,0.000102999998
NGC 5456,211.2453707,11.87162998,0.0238400009,0.000113000002
MESSIER 101,210.8022671,54.34895,0.00080400001,7.0000001e-06
NGC 5459,211.2507898,13.13189134,0.0173220001,8.2999999e-05
NGC 5463,211.5439372,9.353452606,0.0239429995,9.69999965e-05
NGC 5464,211.7683333,-30.01711111,0.00896999985,2.20000002e-05
NGC 5468,211.645375,-5.453111111,0.00947999954,1.29999999e-05
NGC 5469,213.1245628,8.647930662,0.0241,9.69999965e-05
NGC 5470,211.6329583,6.029694444,0.00342199998,2.99999992e-05
NGC 5472,211.72925,-5.460472222,0.00970700011,5.70000011e-05
NGC 5473,211.1801134,54.89262963,0.006745,1.7e-05
NGC 5474,211.2567083,53.66222222,0.00091100001,2.99999992e-05
NGC 5475,211.3017225,55.74185099,0.005574,1.7e-05
NGC 5476,212.035375,-6.092055556,0.00886899978,1.70000003e-05
NGC 5477,211.3887306,54.46115235,0.00101400004,1.70000003e-05
NGC 5478,212.0354583,-1.702305556,0.0251470003,9.69999965e-05
NGC 5479,211.4890238,65.6907516,0.0319989994,9.30000024e-05
NGC 5480,211.5899133,50.72510626,0.00619099988,1.70000003e-05
NGC 5481,211.6719695,50.72332673,0.006635,1.7e-05
NGC 5482,212.1279085,8.931907184,0.0236830004,7.30000029e-05
NGC 5483,212.6042917,-43.32461111,0.00590700004,7.0000001e-06
NGC 5484,211.7009173,55.02992374,0.0067710001,0.000155999995
NGC 5485,211.7972814,55.00169384,0.006428,1.7e-05
NGC 5486,211.8540206,55.10307123,0.00463700015,1.70000003e-05
NGC 5487,212.4328969,8.069142219,0.0243740007,0.000110000001
NGC 5488,212.0129583,-33.31491667,0.0145429997,9.69999965e-05
NGC 5489,213.003,-46.08872222,0.00990699977,0.000169999999
NGC 5490,212.488728,17.54555114,0.0161949992,7.9999998e-05
NGC 5491,212.7389636,6.364852645,0.0196470004,2.99999992e-05
NGC 5492,212.6466667,19.61233333,0.00757500017,1.99999995e-05
NGC 5493,212.8724167,-5.043611111,0.008889,1.7e-05
NGC 5494,213.10075,-30.64408333,0.00868599955,7.0000001e-06
NGC 5495,213.0972917,-27.10802778,0.0224719997,2.99999992e-05
NGC 5496,212.90775,-1.159105556,0.00514000002,7.0000001e-06
NGC 5497,212.6318311,38.89354658,0.0256459992,0.000157000002
NGC 5498,212.7688722,25.69797458,0.0320950001,0.000205000004
NGC 5499,212.6985424,35.91349024,0.0280990005,7.6999997e-05
NGC 5500,212.563473,48.54610788,0.006384,1.7e-05
NGC 5501,213.0840879,1.272537253,0.0252420008,8.80000007e-05
NGC 5502,212.3914475,60.40957202,0.0294560008,0.000161000004
NGC 5502,212.3914475,60.40957202,0.0294560008,0.000161000004
NGC 5504,213.0658768,15.84191193,0.0175049994,2.30000005e-05
NGC 5505,213.1321513,13.30473906,0.0142270001,9.00000014e-05
NGC 5506,213.31205,-3.207576944,0.0061809998,2.7e-05
NGC 5507,213.3327717,-3.148884617,0.006174,1.7e-05
NGC 5508,213.1209989,24.63550096,0.0380599983,0.000171000007
NGC 5509,213.1649165,20.38700026,0.0285529997,0.000209999998
NGC 5510,213.4051029,-17.98380869,0.00479699997,3.00000011e-06
NGC 5511,213.2725967,8.631880876,0.0244009998,9.60000034e-05
NGC 5512,213.171387,30.85506215,0.0145969996,7.9999998e-05
NGC 5513,213.2859741,20.41627448,0.0166549999,0.000102999998
NGC 5515,213.1590458,39.31026944,0.0257489998,0.000119999997
NGC 5516,213.977875,-48.11486111,0.0137529997,6.70000009e-05
NGC 5517,213.2134944,35.71089399,0.0279029999,0.000119999997
NGC 5518,213.4486604,20.84829837,0.0159910005,0.000146999999
NGC 5519,213.5869376,7.515903845,0.0248639993,9.99999975e-06
NGC 5520,213.0949583,50.34841667,0.00626099994,1.99999995e-05
NGC 5521,213.8488346,4.408523177,0.0192869995,2.80000004e-05
NGC 5522,213.7098892,15.14688964,0.0152540002,2.99999992e-05
NGC 5523,213.718,25.31761111,0.00346600008,1.80000006e-05
NGC 5525,213.9134503,14.28261565,0.0185230002,8.70000003e-05
NGC 5527,213.6134525,36.40449927,0.0271220002,0.000119999997
NGC 5528,214.0830137,8.293466591,0.0244600009,0.000159999996
NGC 5529,213.8919583,36.22658333,0.00959100015,9.99999997e-07
NGC 5530,214.6131363,-43.38859105,0.0039789998,7.0000001e-06
NGC 5532,214.220625,10.80738889,0.024704,7.00000019e-05
NGC 5533,214.0322618,35.34382971,0.0128960004,1.70000003e-05
NGC 5534,214.41775,-7.417416667,0.00874799956,2.09999998e-05
NGC 5535,214.3802982,8.208395411,0.0568999983,0.000199999995
NGC 5536,214.0994167,39.50219444,0.0195070002,5.29999998e-05
NGC 5537,214.4045417,7.055,0.0288629998,0.000146999999
NGC 5538,214.4270513,7.476660831,0.0230359994,9.00000014e-05
NGC 5539,214.4073655,8.179601504,0.0581800006,0.000146999999
NGC 5540,213.7267908,60.01110136,0.0366320014,7.30000029e-05
NGC 5541,214.1325092,39.58905183,0.0256779995,8.70000003e-05
NGC 5542,214.4716639,7.558777082,0.0259910002,0.000140000004
NGC 5543,214.5169698,7.654848895,0.0236559995,0.000176999994
NGC 5544,214.2605155,36.57158356,0.0101399999,5.70000011e-05
NGC 5545,214.2714872,36.57509816,0.0102700004,3.30000003e-05
NGC 5546,214.5384424,7.564550338,0.0244299993,0.000102999998
NGC 5547,212.4383259,78.60104216,0.0390270017,0.000123000005
NGC 5548,214.4980583,25.13679002,0.0171750002,2.30000005e-05
NGC 5549,214.6617229,7.377336488,0.0257009994,7.6999997e-05
NGC 5550,214.6165601,12.88307175,0.024774,0.000163000004
NGC 5551,214.7284972,5.451476115,0.0250109993,7.30000029e-05
NGC 5552,214.7660553,7.031707942,0.0252979994,9.30000024e-05
NGC 5553,214.6238863,26.28784611,0.0151399998,9.00000014e-05
NGC 5554,214.8125117,7.021152274,0.0251509994,8.6e-05
NGC 5555,214.7003333,-19.13891667,0.0365150012,3.30000003e-05
NGC 5556,215.1420417,-29.24177778,0.004617,7.0000001e-06
NGC 5557,214.607183,36.49356007,0.010737,1.7e-05
NGC 5552,214.7660553,7.031707942,0.0252979994,9.30000024e-05
NGC 5559,214.8032706,24.7987268,0.0172320008,3.30000003e-05
NGC 5560,215.0187083,3.992472222,0.00576699991,9.99999975e-06
NGC 5561,214.345125,58.7505,0.0396640003,9.00000014e-05
NGC 5562,215.0460583,10.26282379,0.0304409992,0.000153000001
NGC 5563,215.0545407,7.055422273,0.0233660005,0.000169999999
NGC 5554,214.8125117,7.021152274,0.0251509994,8.6e-05
NGC 5566,215.0828697,3.933748099,0.00502699986,1.29999999e-05
NGC 5567,214.8234875,35.13795795,0.0284499992,8.70000003e-05
NGC 5568,214.8388241,35.09216601,0.0282979999,9.40000027e-05
NGC 5569,215.1337083,3.983222222,0.00593899982,9.99999975e-06
NGC 5519,213.5869376,7.515903845,0.0248639993,9.99999975e-06
NGC 5572,214.8970833,36.14066667,0.0248039998,5.50000004e-05
NGC 5573,215.1729722,6.90729736,0.0246879999,0.000169999999
NGC 5574,215.2331958,3.238005556,0.0053,1.7e-05
NGC 5575,215.2475454,6.20265443,0.0255210008,6.70000009e-05
NGC 5576,215.2653333,3.271,0.005023,1.7e-05
NGC 5577,215.304625,3.435777778,0.00496699987,1.29999999e-05
NGC 5575,215.2475454,6.20265443,0.0255210008,6.70000009e-05
NGC 5579,215.1103333,35.18880556,0.012015,1.99999995e-05
NGC 5580,215.4100261,35.20486724,0.0107009998,6.29999995e-05
NGC 5581,215.3179484,23.48001619,0.0153209995,9.99999975e-05
NGC 5582,215.1796667,39.69358333,0.00477,1.7e-05
NGC 5583,215.4187383,13.2323915,0.0167379994,5.99999985e-05
NGC 5584,215.5990292,-0.3876691712,0.00546400016,1.29999999e-05
